Airline,month,day ,Source,Destination,Dep_Time,Arrival_Time,Total_Stops,Dgree,Duration(Minutes),day_number,Price_USD
Air India,6,27,Kolkata,Banglore,14:15,16:45,0.0,Economy,150,3,63.333333333333336
Vistara,6,15,Delhi,Cochin,14:40,17:50,0.0,Economy,190,5,71.44827586206897
Air India,4,1,Mumbai,Hyderabad,19:30,20:45,0.0,Economy,75,0,23.5632183908046
IndiGo,4,3,Mumbai,Hyderabad,02:35,04:05,0.0,Economy,90,2,31.655172413793103
IndiGo,6,27,Chennai,Kolkata,07:55,10:15,0.0,Economy,140,3,44.2528735632184
IndiGo,5,6,Chennai,Kolkata,05:15,07:40,0.0,Economy,145,0,40.689655172413794
Jet Airways,5,1,Kolkata,Banglore,06:30,08:15,1.0,Business,1545,2,111.06896551724138
Air India,3,6,Delhi,Cochin,07:05,09:25,2.0,Business,1580,2,105.63218390804596
Jet Airways,5,27,Delhi,Cochin,15:00,19:00,1.0,Business,1680,0,148.2528735632184
GoAir,4,15,Banglore,Delhi,07:45,10:40,0.0,Economy,175,0,53.241379310344826
SpiceJet,3,24,Mumbai,Hyderabad,13:10,14:30,0.0,Economy,80,6,31.64367816091954
Air India,3,12,Banglore,New Delhi,08:50,10:15,2.0,Business,1525,1,146.8735632183908
Air India,6,12,Kolkata,Banglore,05:50,08:55,2.0,Business,1625,2,146.24137931034485
IndiGo,6,24,Kolkata,Banglore,11:30,14:05,0.0,Economy,155,0,55.2183908045977
IndiGo,4,18,Banglore,Delhi,20:00,22:50,0.0,Economy,170,3,55.4367816091954
Air Asia,6,27,Delhi,Cochin,07:55,13:25,1.0,Economy,330,3,70.71264367816092
Vistara,6,27,Delhi,Cochin,06:00,09:10,0.0,Economy,190,3,71.44827586206897
IndiGo,6,24,Delhi,Cochin,02:00,07:45,1.0,Economy,345,0,69.14942528735632
Multiple carriers,6,27,Delhi,Cochin,09:15,19:00,1.0,Business,585,3,133.58620689655172
Air India,5,6,Kolkata,Banglore,12:00,21:50,2.0,Business,590,0,116.67816091954025
Jet Airways,3,27,Delhi,Cochin,06:20,04:25,2.0,Business,1325,2,141.06896551724137
Jet Airways,6,12,Delhi,Cochin,20:00,04:25,2.0,Business,505,2,142.64367816091954
Jet Airways,3,12,Banglore,New Delhi,05:45,08:15,1.0,Business,1590,1,144.2183908045977
Jet Airways,6,15,Delhi,Cochin,22:50,12:35,1.0,Business,825,5,117.95402298850574
Multiple carriers,5,9,Delhi,Cochin,11:30,19:15,1.0,Business,465,3,164.632183908046
Jet Airways,6,21,Mumbai,Hyderabad,19:35,21:05,0.0,Economy,90,4,36.89655172413793
Multiple carriers,3,3,Delhi,Cochin,10:00,21:00,1.0,Business,660,6,193.8275862068965
Multiple carriers,6,1,Delhi,Cochin,11:25,19:15,1.0,Business,470,5,102.72413793103448
Jet Airways,3,27,Delhi,Cochin,19:10,04:25,2.0,Business,1995,2,125.6206896551724
IndiGo,6,9,Delhi,Cochin,10:35,01:30,1.0,Economy,895,6,70.16091954022988
SpiceJet,3,21,Delhi,Cochin,15:55,21:55,1.0,Economy,360,3,63.3448275862069
Jet Airways,3,24,Kolkata,Banglore,21:10,16:20,1.0,Business,1150,6,158.1494252873563
Air India,5,21,Delhi,Cochin,05:55,07:40,2.0,Business,1545,1,132.67816091954023
Jet Airways,5,18,Kolkata,Banglore,09:35,19:10,1.0,Business,575,5,150.19540229885058
Jet Airways,6,15,Delhi,Cochin,07:05,04:25,1.0,Business,1280,5,117.95402298850574
Air India,6,6,Delhi,Cochin,16:55,19:15,2.0,Business,1580,3,156.2183908045977
Jet Airways,3,27,Delhi,Cochin,19:10,19:45,2.0,Business,1475,2,125.6206896551724
Jet Airways,4,27,Banglore,Delhi,19:50,22:50,0.0,Business,180,5,83.0919540229885
Air Asia,5,15,Delhi,Cochin,07:55,13:25,1.0,Economy,330,2,74.14942528735632
IndiGo,3,3,Chennai,Kolkata,11:35,14:00,0.0,Business,145,6,83.85057471264368
IndiGo,6,3,Banglore,Delhi,01:30,04:15,0.0,Economy,165,0,45.32183908045977
SpiceJet,5,15,Banglore,Delhi,21:10,00:05,0.0,Economy,175,2,41.06896551724138
Air India,6,24,Delhi,Cochin,22:00,19:15,2.0,Business,1275,0,105.52873563218392
Air India,3,3,Delhi,Cochin,09:45,09:25,1.0,First Class,1420,6,276.0574712643678
Air India,3,9,Delhi,Cochin,10:55,19:15,2.0,Business,1940,5,200.8735632183908
Air India,4,9,Kolkata,Banglore,19:00,11:05,1.0,Economy,965,1,53.41379310344828
IndiGo,5,27,Delhi,Cochin,11:25,21:00,1.0,Economy,575,0,72.57471264367815
Jet Airways,6,6,Delhi,Cochin,14:35,04:25,2.0,Business,830,3,153.7471264367816
Jet Airways,3,18,Banglore,New Delhi,05:45,16:10,1.0,Business,625,0,141.19540229885058
Jet Airways,5,9,Banglore,Delhi,08:20,11:20,0.0,Business,180,3,83.0919540229885
Multiple carriers,5,1,Delhi,Cochin,08:30,19:00,1.0,Business,630,2,110.65517241379312
Air India,4,1,Kolkata,Banglore,12:00,21:50,2.0,Business,590,0,106.41379310344828
SpiceJet,6,3,Kolkata,Banglore,09:00,11:25,0.0,Economy,145,0,44.51724137931034
SpiceJet,5,15,Kolkata,Banglore,22:20,00:40,0.0,Economy,140,2,44.14942528735632
Multiple carriers,5,27,Delhi,Cochin,09:45,22:30,1.0,Business,765,0,120.52873563218392
Jet Airways,3,3,Delhi,Cochin,16:00,18:50,1.0,Business,1610,6,198.0919540229885
IndiGo,6,27,Delhi,Cochin,05:10,10:05,1.0,Economy,295,3,74.66666666666667
Multiple carriers,5,27,Delhi,Cochin,08:30,19:00,1.0,Business,630,0,110.65517241379312
Air India,6,12,Kolkata,Banglore,16:50,11:10,1.0,Business,1100,2,96.16091954022988
Jet Airways,5,27,Delhi,Cochin,20:00,04:25,2.0,Business,505,0,176.06896551724137
SpiceJet,3,24,Kolkata,Banglore,11:35,18:50,1.0,Business,435,6,114.05747126436782
Jet Airways,4,1,Kolkata,Banglore,10:20,17:35,1.0,Economy,435,0,69.85057471264368
Air India,6,9,Chennai,Kolkata,11:40,13:55,0.0,Economy,135,6,53.64367816091954
Multiple carriers,5,9,Delhi,Cochin,08:30,19:15,1.0,Business,645,3,93.0919540229885
SpiceJet,5,1,Mumbai,Hyderabad,13:15,14:45,0.0,Economy,90,2,27.41379310344828
Multiple carriers,6,27,Delhi,Cochin,15:05,01:30,2.0,Business,625,3,183.5057471264368
Jet Airways,5,6,Kolkata,Banglore,06:30,18:15,1.0,Business,705,0,124.64367816091954
Air India,5,12,Banglore,Delhi,13:20,16:10,0.0,Economy,170,6,70.35632183908046
IndiGo,4,24,Banglore,Delhi,22:10,01:00,0.0,Economy,170,2,41.66666666666666
Multiple carriers,5,27,Delhi,Cochin,07:30,21:00,1.0,Business,810,0,97.41379310344828
Jet Airways,5,27,Delhi,Cochin,07:05,19:00,1.0,Business,715,0,148.2528735632184
IndiGo,3,6,Delhi,Cochin,02:05,07:25,1.0,Business,320,2,124.72413793103448
Air India,3,21,Delhi,Cochin,09:45,23:00,1.0,Economy,795,3,65.5632183908046
Vistara,3,18,Banglore,New Delhi,21:10,00:05,0.0,Business,175,0,133.31034482758622
Multiple carriers,5,27,Delhi,Cochin,08:30,19:15,1.0,Business,645,0,105.16091954022988
Air India,6,15,Kolkata,Banglore,20:45,23:20,0.0,Economy,155,5,47.64367816091954
GoAir,5,21,Delhi,Cochin,10:35,19:35,1.0,Economy,540,1,71.20689655172414
IndiGo,5,9,Delhi,Cochin,11:25,21:00,1.0,Economy,575,3,80.2183908045977
Air India,3,15,Banglore,New Delhi,13:20,16:10,0.0,Business,170,4,83.63218390804597
SpiceJet,5,15,Delhi,Cochin,08:45,13:15,1.0,Economy,270,2,54.71264367816092
Vistara,6,18,Chennai,Kolkata,17:45,20:05,0.0,Business,140,1,137.72413793103448
IndiGo,3,27,Chennai,Kolkata,22:05,00:25,0.0,Economy,140,2,60.6551724137931
Air India,6,9,Delhi,Cochin,20:00,07:40,1.0,Business,700,6,96.22988505747126
IndiGo,4,1,Kolkata,Banglore,19:35,23:15,1.0,Economy,220,0,48.57471264367816
IndiGo,6,18,Chennai,Kolkata,19:35,21:55,0.0,Economy,140,1,41.3448275862069
Multiple carriers,6,15,Delhi,Cochin,08:45,21:00,1.0,Business,735,5,80.51724137931035
Multiple carriers,5,9,Delhi,Cochin,07:05,16:10,1.0,Business,545,3,92.16091954022988
Jet Airways,6,9,Delhi,Cochin,19:45,19:00,1.0,Business,1395,6,121.57471264367815
Jet Airways,6,12,Delhi,Cochin,05:30,19:00,2.0,Business,810,2,132.26436781609195
Air India,5,9,Delhi,Cochin,05:00,19:15,2.0,Business,2295,3,110.95402298850574
Jet Airways,3,15,Mumbai,Hyderabad,10:20,11:50,0.0,Economy,90,4,47.81609195402299
Jet Airways,6,3,Delhi,Cochin,18:15,19:00,1.0,Business,1485,0,169.1264367816092
Jet Airways,5,9,Mumbai,Hyderabad,02:55,04:20,0.0,Business,85,3,65.26436781609195
Air India,5,18,Kolkata,Banglore,07:00,01:20,2.0,Business,1100,5,159.45977011494253
Multiple carriers,6,27,Delhi,Cochin,10:20,19:00,1.0,Business,520,3,129.4712643678161
Jet Airways,3,24,Kolkata,Banglore,13:55,20:40,1.0,Business,405,6,127.97701149425288
Air Asia,3,21,Delhi,Cochin,16:45,22:15,1.0,Economy,330,3,70.70114942528735
Jet Airways,5,18,Kolkata,Banglore,05:45,19:50,1.0,Business,845,5,124.64367816091954
Jet Airways,6,3,Delhi,Cochin,09:40,12:35,2.0,Business,1615,0,149.58620689655172
Jet Airways,6,18,Mumbai,Hyderabad,10:20,11:50,0.0,Economy,90,1,57.41379310344828
IndiGo,4,18,Kolkata,Banglore,15:30,18:05,0.0,Economy,155,3,47.97701149425287
Air India,3,3,Banglore,New Delhi,13:20,16:10,0.0,Business,170,6,147.5977011494253
Jet Airways,5,9,Kolkata,Banglore,17:00,21:05,1.0,Business,1685,3,150.19540229885058
Jet Airways,6,24,Delhi,Cochin,16:00,19:00,1.0,Business,1620,0,117.95402298850574
IndiGo,4,6,Banglore,Delhi,10:10,13:00,0.0,Economy,170,5,50.83908045977012
Jet Airways,5,1,Kolkata,Banglore,18:55,04:40,1.0,Business,585,2,98.6896551724138
Jet Airways,5,15,Kolkata,Banglore,21:10,09:20,1.0,Business,730,2,111.06896551724138
IndiGo,6,15,Delhi,Cochin,16:00,21:00,1.0,Economy,300,5,69.75862068965517
Air India,5,6,Chennai,Kolkata,11:40,13:55,0.0,Economy,135,0,53.64367816091954
Jet Airways,5,9,Delhi,Cochin,21:50,19:00,1.0,Business,1270,3,142.2183908045977
Jet Airways,5,9,Kolkata,Banglore,16:30,10:05,1.0,Business,1055,3,160.24137931034485
IndiGo,3,27,Mumbai,Hyderabad,06:20,07:45,0.0,Economy,85,2,36.49425287356322
Air India,6,9,Delhi,Cochin,21:00,19:15,1.0,Business,1335,6,96.22988505747126
Vistara,4,6,Banglore,Delhi,17:00,19:35,0.0,Economy,155,5,64.51724137931035
IndiGo,5,18,Delhi,Cochin,07:35,22:30,1.0,Business,895,5,82.11494252873563
Jet Airways,6,6,Kolkata,Banglore,06:30,16:20,1.0,Business,590,3,167.48275862068965
IndiGo,3,24,Chennai,Kolkata,22:05,00:25,0.0,Economy,140,6,60.6551724137931
Jet Airways,3,24,Mumbai,Hyderabad,10:20,11:50,0.0,Economy,90,6,31.71264367816092
Air Asia,5,9,Kolkata,Banglore,07:35,23:30,1.0,Economy,955,3,59.67816091954023
Jet Airways,6,9,Delhi,Cochin,07:05,19:00,1.0,Business,715,6,169.1264367816092
Air India,6,1,Delhi,Cochin,12:00,19:15,2.0,Business,435,5,118.80459770114942
Air India,3,24,Kolkata,Banglore,20:45,23:20,0.0,First Class,155,6,367.183908045977
Jet Airways,4,1,Kolkata,Banglore,06:30,23:35,1.0,Business,1025,0,81.19540229885058
Jet Airways,6,9,Delhi,Cochin,05:30,12:35,2.0,Business,425,6,165.98850574712642
Multiple carriers,3,3,Delhi,Cochin,13:00,01:35,1.0,Business,755,6,201.06896551724137
Jet Airways,6,9,Kolkata,Banglore,20:00,22:35,1.0,Business,1595,6,124.64367816091954
SpiceJet,6,1,Mumbai,Hyderabad,05:45,07:15,0.0,Economy,90,5,31.64367816091954
Jet Airways,5,21,Delhi,Cochin,08:00,04:25,1.0,Business,1225,1,148.2528735632184
Jet Airways,4,15,Banglore,Delhi,18:55,22:00,0.0,Business,185,0,83.0919540229885
Air India,6,3,Delhi,Cochin,12:00,07:40,2.0,Business,1180,0,98.88505747126436
Jet Airways,5,18,Delhi,Cochin,05:30,04:25,2.0,Business,1375,5,173.89655172413794
Jet Airways,6,15,Delhi,Cochin,11:40,19:00,2.0,Business,440,5,216.1379310344828
Air Asia,4,21,Delhi,Cochin,07:55,22:25,1.0,Business,870,6,85.65517241379311
SpiceJet,4,24,Banglore,Delhi,09:30,12:20,0.0,Economy,170,2,45.64367816091954
IndiGo,6,12,Banglore,Delhi,10:10,13:00,0.0,Economy,170,2,45.32183908045977
IndiGo,3,15,Banglore,New Delhi,14:25,19:25,1.0,Business,300,4,105.34482758620688
Jet Airways,6,24,Delhi,Cochin,05:30,19:00,2.0,Business,810,0,149.58620689655172
SpiceJet,6,21,Banglore,Delhi,09:30,12:20,0.0,Economy,170,4,41.66666666666666
Jet Airways,6,24,Delhi,Cochin,16:00,12:35,1.0,Business,1235,0,117.95402298850574
Jet Airways,5,21,Kolkata,Banglore,18:55,08:15,1.0,Business,800,1,165.3793103448276
Multiple carriers,6,12,Delhi,Cochin,08:00,19:15,1.0,Business,675,2,173.08045977011494
Air India,3,6,Delhi,Cochin,09:00,07:40,1.0,Business,1360,2,171.05747126436782
IndiGo,4,18,Banglore,Delhi,10:10,13:00,0.0,Economy,170,3,52.770114942528735
SpiceJet,5,9,Kolkata,Banglore,06:55,09:30,0.0,Economy,155,3,44.14942528735632
Jet Airways,5,15,Kolkata,Banglore,08:25,18:15,1.0,Business,590,2,169.89655172413794
SpiceJet,4,9,Kolkata,Banglore,22:20,00:40,0.0,Economy,140,1,44.14942528735632
Multiple carriers,6,3,Delhi,Cochin,15:00,01:30,1.0,Business,630,0,153.75862068965515
Jet Airways,6,12,Delhi,Cochin,19:30,04:25,2.0,Business,535,2,149.58620689655172
Multiple carriers,5,21,Delhi,Cochin,13:00,19:15,1.0,Business,375,1,170.66666666666666
Air India,5,9,Kolkata,Banglore,20:45,23:20,0.0,Economy,155,3,47.64367816091954
IndiGo,6,12,Chennai,Kolkata,07:55,10:15,0.0,Economy,140,2,44.2528735632184
Air India,5,24,Kolkata,Banglore,07:00,20:25,1.0,Business,805,4,119.6896551724138
IndiGo,6,3,Delhi,Cochin,15:00,01:30,1.0,Economy,630,0,70.16091954022988
IndiGo,6,1,Banglore,Delhi,10:30,13:20,0.0,Economy,170,5,45.32183908045977
Jet Airways,6,12,Kolkata,Banglore,21:10,08:15,1.0,Business,665,2,98.03448275862068
Jet Airways,6,24,Delhi,Cochin,22:50,12:35,1.0,Business,825,0,117.95402298850574
Jet Airways,5,18,Kolkata,Banglore,20:25,22:05,1.0,Business,1540,5,162.6551724137931
Air Asia,5,9,Kolkata,Banglore,15:10,23:30,2.0,Economy,500,3,59.67816091954023
Jet Airways,5,21,Kolkata,Banglore,14:05,04:40,1.0,Business,875,1,111.06896551724138
GoAir,4,24,Banglore,Delhi,07:45,10:40,0.0,Economy,175,2,53.241379310344826
IndiGo,4,6,Delhi,Cochin,20:25,01:30,1.0,Economy,305,5,58.310344827586206
Multiple carriers,6,15,Delhi,Cochin,10:20,19:15,1.0,Business,535,5,109.4942528735632
IndiGo,4,15,Banglore,Delhi,04:00,06:50,0.0,Economy,170,0,50.83908045977012
IndiGo,5,12,Mumbai,Hyderabad,20:05,21:40,0.0,Economy,95,6,25.597701149425287
Vistara,3,21,Banglore,New Delhi,11:30,14:10,0.0,Economy,160,3,62.10344827586207
IndiGo,3,27,Chennai,Kolkata,19:35,21:55,0.0,Economy,140,2,44.3448275862069
Jet Airways,3,9,Delhi,Cochin,13:45,18:50,2.0,Business,1745,5,215.54022988505747
Jet Airways,5,21,Kolkata,Banglore,06:30,12:00,1.0,Business,330,1,111.06896551724138
Jet Airways,6,24,Delhi,Cochin,19:10,12:35,2.0,Business,1045,0,147.3448275862069
Multiple carriers,3,27,Delhi,Cochin,09:00,21:00,1.0,Economy,720,2,79.11494252873563
Multiple carriers,5,27,Delhi,Cochin,19:00,01:30,1.0,Business,390,0,82.73563218390805
Air India,3,9,Banglore,New Delhi,10:00,12:45,0.0,Business,165,5,89.66666666666667
IndiGo,4,21,Banglore,Delhi,18:25,21:20,0.0,Economy,175,6,55.4367816091954
Jet Airways,5,24,Kolkata,Banglore,06:30,09:20,1.0,Business,1610,4,111.06896551724138
Jet Airways,5,12,Kolkata,Banglore,20:25,21:05,1.0,Business,1480,6,139.32183908045977
Vistara,5,12,Kolkata,Banglore,20:20,23:25,1.0,Business,1625,6,92.93103448275862
IndiGo,3,3,Banglore,New Delhi,13:40,18:35,1.0,Business,295,6,99.5632183908046
Jet Airways,3,21,Delhi,Cochin,22:00,18:50,1.0,Economy,1250,3,69.16091954022988
SpiceJet,5,3,Chennai,Kolkata,09:45,12:00,0.0,Economy,135,4,44.35632183908046
Multiple carriers,5,18,Delhi,Cochin,04:55,19:15,1.0,Business,860,5,86.94252873563218
SpiceJet,6,21,Banglore,Delhi,05:55,08:35,0.0,Economy,160,4,45.04597701149425
Jet Airways,5,18,Delhi,Cochin,05:30,04:25,2.0,Business,1375,5,173.89655172413794
Jet Airways,3,1,Banglore,New Delhi,07:00,13:15,1.0,First Class,375,4,309.08045977011494
Jet Airways,4,15,Delhi,Cochin,11:00,14:15,0.0,Economy,195,0,62.5632183908046
IndiGo,3,9,Banglore,New Delhi,10:05,13:00,0.0,Business,175,5,78.85057471264368
Jet Airways,4,1,Kolkata,Banglore,14:05,20:45,1.0,Business,400,0,153.60919540229884
Jet Airways,5,27,Delhi,Cochin,08:00,19:00,1.0,Business,660,0,140.67816091954023
IndiGo,4,9,Kolkata,Banglore,11:30,16:05,1.0,Economy,275,1,57.08045977011494
IndiGo,3,3,Banglore,New Delhi,06:00,08:45,0.0,Economy,165,6,70.62068965517241
Jet Airways,5,9,Delhi,Cochin,15:00,19:00,1.0,Business,1680,3,142.2183908045977
Air India,3,18,Banglore,New Delhi,08:50,16:30,2.0,Business,1900,0,124.54022988505749
Air India,6,6,Delhi,Cochin,06:05,09:25,1.0,Business,1640,3,91.40229885057472
IndiGo,4,9,Banglore,Delhi,01:30,04:15,0.0,Economy,165,1,39.298850574712645
Multiple carriers,5,27,Delhi,Cochin,03:50,12:35,1.0,Business,525,0,117.20689655172414
IndiGo,6,3,Delhi,Cochin,10:35,01:30,1.0,Economy,895,0,67.62068965517241
Air India,5,18,Chennai,Kolkata,11:40,13:55,0.0,Economy,135,5,53.64367816091954
IndiGo,3,21,Delhi,Cochin,04:55,21:20,2.0,Economy,985,3,71.52873563218391
Jet Airways,5,6,Kolkata,Banglore,21:10,08:15,1.0,Business,665,0,89.16091954022988
IndiGo,3,3,Banglore,New Delhi,14:25,19:25,1.0,Business,300,6,136.4712643678161
Jet Airways,6,6,Kolkata,Banglore,21:10,08:15,1.0,Business,665,3,124.64367816091954
IndiGo,5,15,Delhi,Cochin,21:50,03:35,1.0,Business,345,2,82.63218390804597
Jet Airways,6,27,Delhi,Cochin,21:50,12:35,1.0,Business,885,3,117.95402298850574
Air Asia,5,1,Kolkata,Banglore,19:55,22:25,0.0,Economy,150,2,68.83908045977012
IndiGo,6,24,Mumbai,Hyderabad,21:20,22:50,0.0,Economy,90,0,25.597701149425287
Jet Airways,6,6,Mumbai,Hyderabad,10:20,11:50,0.0,Economy,90,3,57.41379310344828
Jet Airways,3,24,Kolkata,Banglore,13:55,18:10,1.0,Business,1695,6,163.57471264367817
Jet Airways,5,18,Kolkata,Banglore,18:55,18:15,1.0,Business,1400,5,124.64367816091954
GoAir,3,3,Delhi,Cochin,05:45,13:20,1.0,Economy,455,6,64.6896551724138
Jet Airways,6,9,Kolkata,Banglore,18:55,16:20,1.0,Business,1285,6,124.64367816091954
Multiple carriers,6,15,Delhi,Cochin,08:30,19:15,1.0,Business,645,5,102.72413793103448
IndiGo,3,6,Kolkata,Banglore,14:20,16:55,0.0,Economy,155,2,64.57471264367815
Air India,4,9,Delhi,Cochin,07:00,19:15,1.0,Economy,735,1,76.71264367816092
GoAir,4,24,Banglore,Delhi,11:40,14:30,0.0,Economy,170,2,44.80459770114943
Jet Airways,5,24,Kolkata,Banglore,18:55,20:45,1.0,Business,1550,4,124.64367816091954
Air India,6,3,Delhi,Cochin,20:15,19:15,2.0,Business,1380,0,153.80459770114942
Air India,5,21,Delhi,Cochin,17:15,19:15,2.0,Business,1560,1,137.60919540229884
Jet Airways,3,3,Delhi,Cochin,17:30,04:25,1.0,Business,655,6,195.67816091954023
IndiGo,4,9,Delhi,Cochin,21:50,03:35,1.0,Business,345,1,85.03448275862068
Air India,3,1,Banglore,New Delhi,10:30,17:45,2.0,Business,435,4,200.70114942528733
Jet Airways,5,24,Kolkata,Banglore,20:00,08:15,1.0,Business,735,4,157.82758620689654
Jet Airways,3,18,Banglore,New Delhi,16:55,08:15,1.0,Business,920,0,155.80459770114942
IndiGo,4,27,Kolkata,Banglore,17:15,19:50,0.0,Economy,155,5,55.2183908045977
Jet Airways,5,21,Delhi,Cochin,07:05,19:00,1.0,Business,715,1,187.22988505747125
IndiGo,5,18,Delhi,Cochin,05:05,12:10,1.0,Business,425,5,86.4367816091954
IndiGo,5,18,Delhi,Cochin,10:35,01:30,1.0,Business,895,5,86.24137931034483
Multiple carriers,3,27,Delhi,Cochin,08:25,19:15,1.0,Business,650,2,98.86206896551724
Jet Airways,4,1,Kolkata,Banglore,08:25,12:00,1.0,Business,1655,0,81.19540229885058
Air Asia,5,6,Kolkata,Banglore,07:35,19:25,1.0,Economy,710,0,59.67816091954023
SpiceJet,6,9,Kolkata,Banglore,15:55,21:25,1.0,Business,330,6,105.26436781609196
Multiple carriers,3,6,Delhi,Cochin,17:00,01:35,1.0,First Class,515,2,279.51724137931035
Multiple carriers,5,21,Delhi,Cochin,07:10,18:10,1.0,Business,660,1,80.89655172413794
IndiGo,3,24,Banglore,New Delhi,22:20,01:10,0.0,Business,170,6,83.94252873563218
IndiGo,3,15,Banglore,New Delhi,05:25,10:10,1.0,Business,285,4,92.19540229885058
Multiple carriers,5,15,Delhi,Cochin,10:00,19:15,1.0,Business,555,2,164.632183908046
Air India,6,6,Kolkata,Banglore,07:00,20:25,1.0,Business,805,3,117.27586206896552
Multiple carriers,6,15,Delhi,Cochin,19:00,01:30,1.0,Business,390,5,85.14942528735632
IndiGo,3,27,Mumbai,Hyderabad,21:20,22:45,0.0,Economy,85,2,25.597701149425287
Multiple carriers,6,15,Delhi,Cochin,11:30,19:15,1.0,Business,465,5,185.1494252873563
Jet Airways,6,15,Delhi,Cochin,18:15,12:35,1.0,Business,1100,5,117.95402298850574
Jet Airways,6,9,Delhi,Cochin,09:00,19:00,1.0,Business,600,6,169.1264367816092
Jet Airways,6,3,Delhi,Cochin,22:50,19:00,1.0,Business,1210,0,117.95402298850574
IndiGo,5,18,Delhi,Cochin,14:20,22:30,1.0,Business,490,5,87.816091954023
Vistara,6,12,Kolkata,Banglore,07:10,18:50,1.0,Business,700,2,98.96551724137932
Jet Airways,3,21,Delhi,Cochin,08:00,18:50,1.0,Business,650,3,146.7471264367816
IndiGo,6,12,Delhi,Cochin,08:50,21:00,1.0,Economy,730,2,70.03448275862068
IndiGo,4,27,Delhi,Cochin,06:50,16:10,1.0,Economy,560,5,74.04597701149426
Jet Airways,5,9,Banglore,Delhi,06:00,08:45,0.0,Economy,165,3,46.32183908045977
Multiple carriers,6,6,Delhi,Cochin,13:00,21:00,1.0,Business,480,3,85.14942528735632
Multiple carriers,6,3,Delhi,Cochin,07:05,16:10,1.0,Business,545,0,122.94252873563218
SpiceJet,3,12,Kolkata,Banglore,09:00,11:30,0.0,Business,150,1,80.25287356321839
IndiGo,6,9,Mumbai,Hyderabad,19:05,20:35,0.0,Economy,90,6,31.655172413793103
Air India,3,1,Banglore,New Delhi,06:45,12:15,1.0,First Class,330,4,272.14942528735634
Air India,5,1,Kolkata,Banglore,09:50,08:55,2.0,Business,1385,2,152.0344827586207
IndiGo,3,27,Mumbai,Hyderabad,12:00,13:25,0.0,Economy,85,2,31.655172413793103
IndiGo,5,18,Delhi,Cochin,04:55,21:00,1.0,Economy,965,5,77.67816091954023
Air India,5,18,Delhi,Cochin,14:10,17:10,0.0,Economy,180,5,79.70114942528735
Jet Airways,3,3,Delhi,Cochin,05:25,18:50,2.0,Business,805,6,216.0804597701149
Jet Airways,5,6,Mumbai,Hyderabad,19:35,21:05,0.0,Business,90,0,65.26436781609195
Jet Airways,3,1,Banglore,New Delhi,07:00,20:20,1.0,First Class,800,4,321.7471264367816
Jet Airways,4,1,Banglore,Delhi,19:50,22:50,0.0,Economy,180,0,52.22988505747127
Jet Airways,5,6,Kolkata,Banglore,18:55,16:20,1.0,Business,1285,0,89.16091954022988
IndiGo,5,27,Delhi,Cochin,17:05,22:15,1.0,Economy,310,0,73.25287356321839
Jet Airways,6,15,Delhi,Cochin,14:35,12:35,2.0,Business,1320,5,153.7471264367816
IndiGo,6,3,Kolkata,Banglore,14:25,16:55,0.0,Economy,150,0,64.8735632183908
Jet Airways,5,6,Kolkata,Banglore,20:25,21:05,1.0,Business,1480,0,150.19540229885058
Multiple carriers,5,15,Delhi,Cochin,07:10,16:10,1.0,Economy,540,2,74.86206896551724
IndiGo,5,9,Mumbai,Hyderabad,12:00,13:30,0.0,Economy,90,3,50.48275862068966
IndiGo,3,6,Kolkata,Banglore,05:30,08:20,0.0,Economy,170,2,54.91954022988506
Jet Airways,5,18,Kolkata,Banglore,20:00,20:45,1.0,Business,1485,5,124.64367816091954
Air India,5,24,Kolkata,Banglore,05:50,12:30,2.0,Business,1840,4,146.24137931034485
Jet Airways,3,24,Kolkata,Banglore,21:10,09:15,1.0,Business,725,6,127.97701149425288
